,0,1,2
47,"{'id': 'IJlh7chqeBcPMQf7Ored6g', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=IJlh7chqeBcPMQf7Ored6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I loved the Curries here, but Biryani was just average. Tried the Mughlai Paratha for the 1st time and it was pretty good and filling. This place is more...', 'rating': 4, 'time_created': '2023-11-18 17:56:44', 'user': {'id': 'IxgH4UgNRiEEGpkAI1hW3A', 'profile_url': 'https://www.yelp.com/user_details?userid=IxgH4UgNRiEEGpkAI1hW3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/HJ6PjEagnsZraZrPLf2lOg/o.jpg', 'name': 'Hemalatha K.'}}","{'id': '78HLTy38wjTr4gRm_JUH6g', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=78HLTy38wjTr4gRm_JUH6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Top notch Bengali food in Patterson. We had a mix of vegetarian and non vegetarians in our group. The restaurant was very willing to prepare dishes as...', 'rating': 5, 'time_created': '2023-11-04 17:43:01', 'user': {'id': '0H_rOjj_zapWR42o70mwXw', 'profile_url': 'https://www.yelp.com/user_details?userid=0H_rOjj_zapWR42o70mwXw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/zTmP4yCoQr7l2MLAhe9CpA/o.jpg', 'name': 'Jacob M.'}}","{'id': 'DrsDmO8_2eCjiNHVG-Q5Qg', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=DrsDmO8_2eCjiNHVG-Q5Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Really wanted to like this place. But, the food is very average. On top of that, they give cold food. So, dine in is not an option. Even after I informed...', 'rating': 2, 'time_created': '2023-08-13 10:32:52', 'user': {'id': '93i3SmY9se2iDQ8mqv5WOA', 'profile_url': 'https://www.yelp.com/user_details?userid=93i3SmY9se2iDQ8mqv5WOA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LU-FdEmnBtmSLbD_X_ulvw/o.jpg', 'name': 'Dewan A.'}}"
48,"{'id': 'J_hVxXqZixYFL-7v7aohrQ', 'url': 'https://www.yelp.com/biz/fafda-jalebi-house-passaic-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=J_hVxXqZixYFL-7v7aohrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'This place is a hit or a miss. Sometimes they have amazing food and sometimes it feels like they fried the food in some used oil. Overall I recommend this...', 'rating': 3, 'time_created': '2020-07-18 10:53:31', 'user': {'id': 'qIzz-oQ2mrgEXxBg-xKOmw', 'profile_url': 'https://www.yelp.com/user_details?userid=qIzz-oQ2mrgEXxBg-xKOmw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/602AzN0twupC5P8obLJw9g/o.jpg', 'name': 'Binal T.'}}","{'id': '6BvaUlMxpaNqRh3sNnByGw', 'url': 'https://www.yelp.com/biz/fafda-jalebi-house-passaic-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=6BvaUlMxpaNqRh3sNnByGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Service was excellent. Delivered hot and on time . But the spice was too harsh , hence stomach was upset totally for three days . I wish the rotis were not...', 'rating': 3, 'time_created': '2023-02-23 17:09:54', 'user': {'id': 'bTQf6EXIsl-ayVCdseElcg', 'profile_url': 'https://www.yelp.com/user_details?userid=bTQf6EXIsl-ayVCdseElcg', 'image_url': None, 'name': 'Rita D.'}}","{'id': 'N91K1WRQcmlUD29kk2_FiQ', 'url': 'https://www.yelp.com/biz/fafda-jalebi-house-passaic-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=N91K1WRQcmlUD29kk2_FiQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Great food! I normally get Indian food but tried something different this time. Surti gotalo was a great dish (has eggs in it). Chole was also great. Would...', 'rating': 5, 'time_created': '2022-07-29 15:40:21', 'user': {'id': 'PwQUyvLUdK8hvWmkOeTc2g', 'profile_url': 'https://www.yelp.com/user_details?userid=PwQUyvLUdK8hvWmkOeTc2g', 'image_url': None, 'name': 'Lorin A.'}}"
49,"{'id': 'zlAF-XZwqpKRec95gWonxg', 'url': 'https://www.yelp.com/biz/rivaaz-pequannock-township?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=zlAF-XZwqpKRec95gWonxg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'We had a lovely dinner here tonight.  The staff was incredibly attentive and helpful, Royston did a wonderful job and was quite thoughtful. We treated...', 'rating': 5, 'time_created': '2024-10-18 18:18:01', 'user': {'id': 'Mfwzx4sqYoS_oFC6E8VvmA', 'profile_url': 'https://www.yelp.com/user_details?userid=Mfwzx4sqYoS_oFC6E8VvmA', 'image_url': None, 'name': 'Hillery M.'}}","{'id': 'o_bE_LgBRJX-Mt0Flr_Peg', 'url': 'https://www.yelp.com/biz/rivaaz-pequannock-township?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=o_bE_LgBRJX-Mt0Flr_Peg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Had a delicious dining experience! Family of four not too familiar with Indian food. Waiter was very helpful with recommendations and explanations of the...', 'rating': 5, 'time_created': '2024-10-15 17:10:37', 'user': {'id': 'puoaFlHWbLGVYfspEFQxzA', 'profile_url': 'https://www.yelp.com/user_details?userid=puoaFlHWbLGVYfspEFQxzA', 'image_url': None, 'name': 'Michael L.'}}","{'id': 'VmLDKDX1350WijNUCYgYdw', 'url': 'https://www.yelp.com/biz/rivaaz-pequannock-township?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=VmLDKDX1350WijNUCYgYdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Amazing. We were checked in on and made to feel like we were the only ones there. The good is rich in flavor and unique. Beautiful place as well.', 'rating': 5, 'time_created': '2024-10-25 14:39:07', 'user': {'id': 'blXb-UIRgYQpBSyyovxSeQ', 'profile_url': 'https://www.yelp.com/user_details?userid=blXb-UIRgYQpBSyyovxSeQ', 'image_url': None, 'name': 'Destiny V.'}}"
50,"{'id': 'wLQyboRN3uwfP3eMnWSwqQ', 'url': 'https://www.yelp.com/biz/paheli-indian-cuisine-wayne?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=wLQyboRN3uwfP3eMnWSwqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""This is some of the best Indian food I've had in these parts! The butter chicken and lamb vindaloo we ordered are amazing, with very tender chicken chunks,..."", 'rating': 5, 'time_created': '2024-10-30 20:05:56', 'user': {'id': 'JF2vUHxXvwJPHvjKhwO6Bw', 'profile_url': 'https://www.yelp.com/user_details?userid=JF2vUHxXvwJPHvjKhwO6Bw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/p0BFA1qZUFNR3cBPtQovYw/o.jpg', 'name': 'Lailah J.'}}","{'id': 'NqqAzylhMCpp99EyavgBNQ', 'url': 'https://www.yelp.com/biz/paheli-indian-cuisine-wayne?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=NqqAzylhMCpp99EyavgBNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""This is our favorite Indian restaurant and thankfully it's right here in town! \nI'm going to keep it short and tell you that everything we've tried is..."", 'rating': 5, 'time_created': '2024-10-04 15:28:31', 'user': {'id': 'InFwGuAKP8JXym_YAjuELg', 'profile_url': 'https://www.yelp.com/user_details?userid=InFwGuAKP8JXym_YAjuELg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/m9kDe2i6TwUd7nNPpJ6qnw/o.jpg', 'name': 'Conrad B.'}}","{'id': 'a4-4rXKDJHteNeyJ3329qQ', 'url': 'https://www.yelp.com/biz/paheli-indian-cuisine-wayne?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=a4-4rXKDJHteNeyJ3329qQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Stranded with no power at our house due to a ""microburst""...small tornado, I decided to put ourselves up at a hotel near our favorite Indian restaurant...', 'rating': 5, 'time_created': '2024-05-24 17:14:11', 'user': {'id': 'YCksmGDUhor7oDighJYl2g', 'profile_url': 'https://www.yelp.com/user_details?userid=YCksmGDUhor7oDighJYl2g', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/kc0YBF8LVVH3ps49xsJuCQ/o.jpg', 'name': 'Ingrid S.'}}"
51,"{'id': 'EQ62Q_It2ztPHgutzz9FRQ', 'url': 'https://www.yelp.com/biz/the-new-la-neves-restaurant-and-caterers-haledon?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=EQ62Q_It2ztPHgutzz9FRQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I have to say I had my wedding there and it was beautiful. The food was good and they were more than accommodating. Yolanda was a gem and the...', 'rating': 5, 'time_created': '2014-03-11 22:15:31', 'user': {'id': 'N5Jh7lPVDLTAIRjuaFlBjQ', 'profile_url': 'https://www.yelp.com/user_details?userid=N5Jh7lPVDLTAIRjuaFlBjQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/4pv5KSoKqUasgjwv8FVhzw/o.jpg', 'name': 'Marnie B.'}}","{'id': 'HzPt0M-6y91aR4bjKsBJ9g', 'url': 'https://www.yelp.com/biz/the-new-la-neves-restaurant-and-caterers-haledon?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=HzPt0M-6y91aR4bjKsBJ9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Came here for a baby shower on A Sunday afternoon. I have been to LaNeves several times over the years. The place is very nice and great spots for pictures....', 'rating': 3, 'time_created': '2020-01-04 15:02:28', 'user': {'id': 'bWAtmzneLwCzZ2Vr7Mga-g', 'profile_url': 'https://www.yelp.com/user_details?userid=bWAtmzneLwCzZ2Vr7Mga-g', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/rSGaa03NOsGmp_fSoux1pQ/o.jpg', 'name': 'Jessica W.'}}","{'id': 'eqsQfox75io-ydmaeoRWfQ', 'url': 'https://www.yelp.com/biz/the-new-la-neves-restaurant-and-caterers-haledon?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=eqsQfox75io-ydmaeoRWfQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""I was lucky to have Yolanda and the La Neve's team help make my dream baby shower come to life during Labor Day weekend, 2022. I had a vision but was..."", 'rating': 5, 'time_created': '2022-10-11 13:44:41', 'user': {'id': '0O6qfZAyHtZbqCP4Co3_Cw', 'profile_url': 'https://www.yelp.com/user_details?userid=0O6qfZAyHtZbqCP4Co3_Cw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/GqHjkckA1jH_S14uYDEPag/o.jpg', 'name': 'Melissa B.'}}"
52,"{'id': '7cw1SocxP6AeEgoYJWHG-g', 'url': 'https://www.yelp.com/biz/zakirs-bakery-sweet-and-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=7cw1SocxP6AeEgoYJWHG-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Stopped by to get some dishes to go. Chicken roast was sold out, had to comeback 30 minutes later to get them. Chicken roast and  biryani both were amazing...', 'rating': 4, 'time_created': '2024-08-12 04:32:03', 'user': {'id': 'ZDkgz9dbRuRbQaMB3d7ShQ', 'profile_url': 'https://www.yelp.com/user_details?userid=ZDkgz9dbRuRbQaMB3d7ShQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/KJEZFCoy_7BtZsKHI9udww/o.jpg', 'name': 'Nehal A.'}}","{'id': 'iAhpCcoSR5g8UtK8eoa5wA', 'url': 'https://www.yelp.com/biz/zakirs-bakery-sweet-and-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=iAhpCcoSR5g8UtK8eoa5wA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Popped in for a quick snack after visiting the Paterson Great Falls. We got 2 chicken samosas and a jalebi. The chicken samosas were flavorful and crispy...', 'rating': 5, 'time_created': '2020-07-04 16:44:33', 'user': {'id': 'fFglx8zZy4IKLamvEVlitg', 'profile_url': 'https://www.yelp.com/user_details?userid=fFglx8zZy4IKLamvEVlitg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_Re07-JPXeek2AviMqxjzA/o.jpg', 'name': 'Anu P.'}}","{'id': '0it4XtVymbe90G4-LlkIzg', 'url': 'https://www.yelp.com/biz/zakirs-bakery-sweet-and-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=0it4XtVymbe90G4-LlkIzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Best Indian/Bangladeshi restaurant in this area. \n\n1) The Indian-style chicken roast and Bengali Muslim beef Biryani is just fantastic. \n2) The price is...', 'rating': 5, 'time_created': '2018-12-02 10:52:04', 'user': {'id': '93i3SmY9se2iDQ8mqv5WOA', 'profile_url': 'https://www.yelp.com/user_details?userid=93i3SmY9se2iDQ8mqv5WOA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LU-FdEmnBtmSLbD_X_ulvw/o.jpg', 'name': 'Dewan A.'}}"
53,"{'id': 'RFPeRbpuOR6N2M3rXD8M6g', 'url': 'https://www.yelp.com/biz/star-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=RFPeRbpuOR6N2M3rXD8M6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Amazing Indian / Bangladeshi Halal restaurant & take out. \n\n1) Their Indian style chicken lollipop, Indian buffalo wings, chili chicken, chicken 65, chicken...', 'rating': 5, 'time_created': '2024-09-12 17:27:05', 'user': {'id': '93i3SmY9se2iDQ8mqv5WOA', 'profile_url': 'https://www.yelp.com/user_details?userid=93i3SmY9se2iDQ8mqv5WOA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LU-FdEmnBtmSLbD_X_ulvw/o.jpg', 'name': 'Dewan A.'}}","{'id': 'ZD1dLQiZBbL8_mRHcK1rLg', 'url': 'https://www.yelp.com/biz/star-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=ZD1dLQiZBbL8_mRHcK1rLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""More of a Takeout place, so don't expect great dining experience here but if you are looking for some authentic Desi food, this is definitely a good option...."", 'rating': 4, 'time_created': '2023-05-21 20:09:39', 'user': {'id': 'IxgH4UgNRiEEGpkAI1hW3A', 'profile_url': 'https://www.yelp.com/user_details?userid=IxgH4UgNRiEEGpkAI1hW3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/HJ6PjEagnsZraZrPLf2lOg/o.jpg', 'name': 'Hemalatha K.'}}","{'id': '0k3jj4Y4A8641arVjD7bTA', 'url': 'https://www.yelp.com/biz/star-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=0k3jj4Y4A8641arVjD7bTA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'My South Indian relatives were impressed. The food is very flavorful. The chicken 65 especially was very spicy and I liked the rose flavor in the tikka...', 'rating': 5, 'time_created': '2024-02-04 13:34:26', 'user': {'id': 'xHQCzSMk9xSgE4YqMlaE4g', 'profile_url': 'https://www.yelp.com/user_details?userid=xHQCzSMk9xSgE4YqMlaE4g', 'image_url': None, 'name': 'William P.'}}"
54,"{'id': 'IJlh7chqeBcPMQf7Ored6g', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=IJlh7chqeBcPMQf7Ored6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I loved the Curries here, but Biryani was just average. Tried the Mughlai Paratha for the 1st time and it was pretty good and filling. This place is more...', 'rating': 4, 'time_created': '2023-11-18 17:56:44', 'user': {'id': 'IxgH4UgNRiEEGpkAI1hW3A', 'profile_url': 'https://www.yelp.com/user_details?userid=IxgH4UgNRiEEGpkAI1hW3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/HJ6PjEagnsZraZrPLf2lOg/o.jpg', 'name': 'Hemalatha K.'}}","{'id': '78HLTy38wjTr4gRm_JUH6g', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=78HLTy38wjTr4gRm_JUH6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Top notch Bengali food in Patterson. We had a mix of vegetarian and non vegetarians in our group. The restaurant was very willing to prepare dishes as...', 'rating': 5, 'time_created': '2023-11-04 17:43:01', 'user': {'id': '0H_rOjj_zapWR42o70mwXw', 'profile_url': 'https://www.yelp.com/user_details?userid=0H_rOjj_zapWR42o70mwXw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/zTmP4yCoQr7l2MLAhe9CpA/o.jpg', 'name': 'Jacob M.'}}","{'id': 'DrsDmO8_2eCjiNHVG-Q5Qg', 'url': 'https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=DrsDmO8_2eCjiNHVG-Q5Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Really wanted to like this place. But, the food is very average. On top of that, they give cold food. So, dine in is not an option. Even after I informed...', 'rating': 2, 'time_created': '2023-08-13 10:32:52', 'user': {'id': '93i3SmY9se2iDQ8mqv5WOA', 'profile_url': 'https://www.yelp.com/user_details?userid=93i3SmY9se2iDQ8mqv5WOA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LU-FdEmnBtmSLbD_X_ulvw/o.jpg', 'name': 'Dewan A.'}}"
55,"{'id': '4RBVUp9Cu5KxH9BhSApU1Q', 'url': 'https://www.yelp.com/biz/four-monkeys-summit?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=4RBVUp9Cu5KxH9BhSApU1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Delicious food tonight. We had aloo gobi, dal, paneer tikka masala, garlic and arab naan. Everything came out hot and it was very satisfying. It was the...', 'rating': 5, 'time_created': '2024-10-31 14:59:38', 'user': {'id': 'J0hfxdqZzzj-R6ay6WUAnQ', 'profile_url': 'https://www.yelp.com/user_details?userid=J0hfxdqZzzj-R6ay6WUAnQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/2gI7XfK3fJYck30PXvpTJg/o.jpg', 'name': 'Dan J.'}}","{'id': 'k-mExk0N5B1FwSfVrrVGHA', 'url': 'https://www.yelp.com/biz/four-monkeys-summit?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=k-mExk0N5B1FwSfVrrVGHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I have read about this place and since the wife and I were on a ""date night"" we chose this place. \nVery NYC vibe inside. Dark but not loud. \nSeated quickly...', 'rating': 4, 'time_created': '2024-09-26 08:21:25', 'user': {'id': '8Zocr6jVED5JQEBvqwEBZw', 'profile_url': 'https://www.yelp.com/user_details?userid=8Zocr6jVED5JQEBvqwEBZw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/UnQY0nkBkgKQ0lsdTRUd-A/o.jpg', 'name': 'Pasquale R.'}}","{'id': 'GKRX2JvQyigvW3pbZJhz_g', 'url': 'https://www.yelp.com/biz/four-monkeys-summit?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=GKRX2JvQyigvW3pbZJhz_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'The Nan and butter chicken were really good. I wanted to try the jack fruit biryani but it was already sold out when we went there at 7pm. \nIt is dim inside...', 'rating': 4, 'time_created': '2024-09-05 13:11:54', 'user': {'id': 'vx-UQcAKtEEImILmJbkxIw', 'profile_url': 'https://www.yelp.com/user_details?userid=vx-UQcAKtEEImILmJbkxIw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/7-XiFxPO8mJgu_5KVYaohA/o.jpg', 'name': 'Frenda Y.'}}"
56,"{'id': 'OrgyabfOW787TOGqs2aXpw', 'url': 'https://www.yelp.com/biz/clove-garden-garwood-garwood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=OrgyabfOW787TOGqs2aXpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Ordered lunch special of Chicken Tika Masala ( I know very boring of me!) but everything was so delicious! The chicken! The chutney and the naan were yum!...', 'rating': 4, 'time_created': '2023-11-17 12:44:40', 'user': {'id': 'k_6pmShdOOvGUCl3QHqMLA', 'profile_url': 'https://www.yelp.com/user_details?userid=k_6pmShdOOvGUCl3QHqMLA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Ot8JSd9Sn0GQEhLNYK0nWw/o.jpg', 'name': 'Pamela M.'}}","{'id': 'Wfku8uPfYBIvhDpqugm9RA', 'url': 'https://www.yelp.com/biz/clove-garden-garwood-garwood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=Wfku8uPfYBIvhDpqugm9RA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'The food here is so great, amazing portions and always tastes fresh and delicious! We love coming here, staff is also fantastic!', 'rating': 5, 'time_created': '2024-03-04 13:59:33', 'user': {'id': 'On1RV1v394BZnfj8k-6exw', 'profile_url': 'https://www.yelp.com/user_details?userid=On1RV1v394BZnfj8k-6exw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/_naIbpIZxA3jIbfiPuJrwA/o.jpg', 'name': 'Ran W.'}}","{'id': '1c6N-CyCj82ttPlApOLiSA', 'url': 'https://www.yelp.com/biz/clove-garden-garwood-garwood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=1c6N-CyCj82ttPlApOLiSA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""Absolutely awesome. The food gave me a good sweat. Very tasty. Excellent friendly staff. Very welcoming. There's only a couple tables for dine in."", 'rating': 5, 'time_created': '2024-08-24 17:12:03', 'user': {'id': 'pByz8ov8CZyN97nOiMrEGg', 'profile_url': 'https://www.yelp.com/user_details?userid=pByz8ov8CZyN97nOiMrEGg', 'image_url': None, 'name': 'Shaun B.'}}"
57,"{'id': 'wymz5bb_cqM3c67AMfwf2A', 'url': 'https://www.yelp.com/biz/the-butter-chicken-factory-westfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=wymz5bb_cqM3c67AMfwf2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'sooooo gooood. Tried something new today which was beets khorma and ahhhhhhh satisfying', 'rating': 5, 'time_created': '2024-10-16 12:30:07', 'user': {'id': 'mgUcoXv9DhsjEwoqYFTPxg', 'profile_url': 'https://www.yelp.com/user_details?userid=mgUcoXv9DhsjEwoqYFTPxg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_YB96ZoH-B3glKht_clG3w/o.jpg', 'name': 'Aaron L.'}}","{'id': 'NQHt9F8tKesdWQf2x8DHCg', 'url': 'https://www.yelp.com/biz/the-butter-chicken-factory-westfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=NQHt9F8tKesdWQf2x8DHCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Lots of free parking in the area. \n\nButter chicken at a butter chicken factory. The garlic naan was too notch, perfection. I could eat this all day....', 'rating': 4, 'time_created': '2023-05-21 03:02:36', 'user': {'id': 'CoT2VXuqKbBb3e3cUINXTQ', 'profile_url': 'https://www.yelp.com/user_details?userid=CoT2VXuqKbBb3e3cUINXTQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/jNnS3QfE8kDWmnOWO3Wjdw/o.jpg', 'name': 'Rose N.'}}","{'id': 'KpbaQ4kWBV3eWPOdo1VzCQ', 'url': 'https://www.yelp.com/biz/the-butter-chicken-factory-westfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=KpbaQ4kWBV3eWPOdo1VzCQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Great food deserves great praise. \nOrdered only three things the biryani, hariyali tikka, and butter chicken.\nBiryani was excellent, perfectly cooked and...', 'rating': 5, 'time_created': '2022-11-10 05:18:59', 'user': {'id': 'm6ePktu2cDs1auXdoIzt5w', 'profile_url': 'https://www.yelp.com/user_details?userid=m6ePktu2cDs1auXdoIzt5w', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/3Q3BiMXedyFQljdech3zAg/o.jpg', 'name': 'Shifa A.'}}"
